,날짜,제목,요약
1640,2020.01.02.,"김형 대우건설 사장, '질적 성장'·'경영 효율화' 강조","김 사장은 이어 ""올해 경영환경도 순탄하지는 않을 것""이라며 ""국내에서는 부동산 규제 정책 등으로 건설시장은 전반적으로 부진할 것으로 보이며 해외도 계속되는 무역 갈등과 국제 유가의 하향 안정세 지속 등으로..."
1641,2020.01.06.,‘일촉즉발’ 중동 정세…정유株 단기 실적에 긍정적,양국 간 무력 갈등으로 당분간 국제 유가 상승에 따라 국내 정유업체들의 실적에는 단기적 호재로 작용할 것이란 전망이 많다. 다만 불안정한 중동 정세가 장기화될 경우 유가 상승에 따른 수요 위축을 불러와 향후...
1642,2020.01.06.,"靑, 이란 관련 NSC상임위…산자부 장관도 참석",이에 국제유가 상승과 중동 불안 등이 재점화될 것이라는 전망도 나오고 있다. jhlee2@yna.co.kr 본 기사는 인포맥스 금융정보 단말기에서 11시 05분에 서비스된 기사입니다.
1643,2020.01.07.,[반짝경제] '중동발 위기'…한국 경제에 미칠 영향은?,일촉즉발 중동 긴장에 국제유가 70달러 돌파 Q. '중동발 리스크'…한국 경제에 미칠 영향은? Q. 이란 호르무즈해협 봉쇄 시 한국 경제 직격탄 우려 Q. 뉴욕증시 '중동 전운' 고조에도 막판 상승 마감 Q....
1644,2020.01.06.,"""대한항공, 4분기엔 적자전환하지만...올해부터 반등 가능해""","다만 “국제유가(브렌트유)가 지난해에 비해 9% 하락하고 기말환율도 전분기 대비 40.5원 하락하면서 유류비가 630억원 수준에서 절감되고 3,500억원의 외화환산이익을 봤을 것”이라고도 덧붙였다. 하 연구원은..."
1645,2020.01.07.,"기재차관 ""과도한 불안 불필요…국내 원유도입 영향없다""(상보)","김용범 기획재정부 제1차관은 미국과 이란 간 군사적 긴장으로 국제유가가 상승하는 모습이지만, 아직 우리 경제에 대한 영향은 제한적인 만큼 과도한 불안은 불필요하다고 강조했다. 김용범 차관은 7일..."
1646,2020.01.07.,중동발 불확실성 대비..'컨틴전시 플랜' 검토,[기자] 미국과 이란의 갈등은 국제유가를 끌어올리고 있습니다. 갈등이 길어져 자칫 세계 경제를 더 위축시키면 수출 주도형인 우리 경제는 타격이 특히 클 수밖에 없습니다. 따라서 정부도 중동 문제의 영향을 24시간...
1647,2020.01.06.,"중동이 야속한 韓증시…""연말랠리 반납했지만 장기악재 아닐듯""","신동준 센터장은 ""호르무즈해협은 세계 원유 수송량의 15% 수준을 차지하고 있는데, 이란 해협 봉쇄 시 국제유가는 10% 정도 상승할 수 있다. 당분간 국제유가 강세는 지속될 전망""이라고 말했다. 현재 유가의 기준이 되는..."
1648,2020.01.06.,[칼럼] 미-이란 전면전은 상상 초월…트럼프 두려워할듯,“중동의 지정학적 이슈로 국제유가가 배럴당 80~90달러에 달할 경우 세계 경제 위기의 뇌관이 터질 수 있다”는 전문가의 우려까지 나오고 있다. 중동의 패권을 노리는 이란과 미국의 충돌은 세계 경제의 지정학적...
1649,2020.01.08.,"[미·이란 사태] 정부, 경제 비상조치 계획… 최악 시나리오 대비",당장은 주식과 환율 등 외환시장 안정화 대응에 초점을 두고 나아가 원유 수급 등 국제유가 동향 등을 면밀히 모니터링하겠다는 계획이다. 하지만 대응 조치가 효력이 있을지는 미지수다. 이번 이란 사태를 정부가 사전에...
1650,2020.01.08.,"[미·이란 사태] 정부, 경제 비상조치 계획… 최악 시나리오 대비",당장은 주식과 환율 등 외환시장 안정화 대응에 초점을 두고 나아가 원유 수급 등 국제유가 동향 등을 면밀히 모니터링하겠다는 계획이다. 하지만 대응 조치가 효력이 있을지는 미지수다. 이번 이란 사태를 정부가 사전에...
1651,2020.01.06.,"KB증권 ""이란 사태, 韓주식 고점 대비 약 5% 단기 조정 가능성""","미국과 이란 간 갈등으로 당분간 국제유가 강세가 지속될 것으로 전망된다. 김효진 KB증권 연구원은 ""호르무즈 해협의 세계 원유 수송량 비중이 15% 수준으로 이란 해협 봉쇄시 국제유가는 10% 상승할 수 있어 당분간..."
1652,2020.01.07.,트럼프가 흔든 세계 경제… 일단 6일 美 증시는 소폭 상승 마감,"하지만 전문가들은 중동 리스크가 진정되지 않는다면 국제유가는 배럴당 80달러까지 오를 것으로 전망하고 있다. 미국 싱크탱크 유라이사 그룹은 ""이라크 남부 유전으로 충돌이 확산되거나 이란의 민간 선박..."
1653,2020.01.01.,"""한국 수출 바닥 찍었고 이제 반등만 남았다?""",국제 유가 하락으로 제품 단가가 하락했고 경기 불확실성 증대로 수요도 예년만 못했다. 디스플레이 수출액은 17.0% 감소한 204억9000만달러를 기록했다. 유기발광다이오드(OLED) 수출은 호조세를 보였지만 글로벌...
1654,2020.01.07.,"흥구석유, 미국 병력 추가배치 소식에 급등",미군이 본격적으로 중동에 병력을 추가배치 하는 등 중동 지정학적 리스크 고조에 따른 국제유가 상승으로 흥구석유 매출 개선 기대감이 모인 영향으로 풀이된다. 미국 CNN방송은 6일(현지시간) 익명의 미 당국자를...
1655,2020.01.09.,"[증시브리핑] 美·이란 긴장감 완화…나스닥 지수, 사상 최고치 마감","◇ 국제유가 국제유가도 트럼프 대통령 연설에 급락했습니다. WTI 4.9% 하락하면서 60달러 선 아래로 내려왔고요, 브렌트유도 3%대 하락률 보였습니다. ◇ 곡물 곡물은 모두 상승세 보이고 있고, 밀의 상승률이 가장 큽니다...."
1656,2019.12.31.,"""산타랠리, 잠시 쉬어가도 괜찮아""",국제유가는 혼조세로 마감했다. 미군이 중동의 친(親)이란 민병대를 공격했다는 소식이 전해졌지만 시장의 파장은 크지 않았다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부텍사스산원유(WTI)는 전날보다 4센트...
1657,2020.01.06.,“새해 재계 주요 이슈는 중동 불안·오너 리스크”,우선 미국과 이란의 갈등 심화로 중동 불안이 지속될 경우 국제 유가가 급등할 수 있는 점 등이 불안 요인으로 지목된다. 지난해 12월 말 기준 서부 텍사스산 원유(WTI)는 배럴당 61.06달러로 한 달 전보다 10.7%나...
1658,2020.01.07.,美·이란 충돌 '쇼크' 딛고 반등…다우 0.24%↑,국제유가가 이날 장중 고점 대비 반락하는 등 차분해진 점도 증시의 버팀목 역할을 했다. 이날 뉴욕상업거래소(NYMEX)에서 2월 인도분 서부 텍사스산 원유(WTI)는 배럴당 0.4%(0.22달러) 상승한 63.27달러에 장을...
1659,2019.12.28.,전국 주유소 휘발윳값 6주째 상승…내년 초엔 경유 가격도 오를 듯,이달 첫째 주 하락했던 국제유가는 둘째 주부터 상승 곡선을 그리고 있다. 한국으로 수입하는 원유의 기준인 두바이유는 전주보다 배럴당 0.7달러 상승한 66.8달러였다. 국제 유가 등락은 통상 2주 뒤 국내 주유소...
1660,2020.01.08.,[뉴스핌 뉴스레터 Today ANDA] 1월 8일,"▲이란, 이라크 미군기지 공격에 국제유가 상승…국내영향 '아직' ▲메디톡스 vs 대웅제약, 균주 소송전…3가지 시나리오 ▲美 전문가들 ""트럼프 행정부, 남북 경협 확대 지지 안 할 것"" ▲이란 국영방송 ""추락한..."
1661,2020.01.07.,호르무즈 통해 원유 70% 수입,"미국·이란 초긴장 ""호르무즈 봉쇄는 재앙"" … 미국산 원유가 수혜 독차지 미국과 이란의 갈등이 고조되면서 국제유가가 출렁이고 있다. 특히 이란과 아라비아반도 사이 페르시아만과 오만만을 잇는 호르무즈..."
1662,2020.01.06.,중동 이슈에… 위험자산서 안전자산으로 컴백,미국의 이란 군부 실세 공습으로 정치적 갈등이 고조되면서 국제유가는 오름세를 타고 있다. 중동 정세 불안은 글로벌 경기 회복 기대감을 억누른다. 여기에다 지난달 미국의 제조업 경기 지표마저 10년 만에 최저...
1663,2020.01.08.,주가·개스·금값…어디까지 튈까 불안,증시와 원자재 등 장 마감 후 보복 소식이 전해져 당장 여파를 가늠할 수 없지만 7일 장 마감 기준으로는 상승하던 국제 유가는 숨 고르기를 했다. 반면 금값은 올랐고 증시는 떨어졌다. 이란의 보복 공격 소식에...
1664,2020.01.09.,에이치엘비 · 메지온 급등...코스닥도 3%대 뛰어,"국제유가 급락으로 흥국석유가 하한가로 직행했다. 방산주도 하루 만에 약세로 돌아선 가운데 빅텍이 20.00% 급락했다. 시가총액 상위 종목들이 일제히 상승한 가운데 CJ ENM(1.78%), 펄어비스(1.69..."
1665,2020.01.08.,"정부, 미-이란 갈등 확대 ""새로운 리스크 요인 부각""...과도한 불안감 가질 필...","국제유가는 배럴당 2달러 가량 오르고, 주식시장은 20포인트(1/8 24.23p/1.11%↓) 이상 하락했습니다. 원/달러 환율도 오르면서 원화강세로 돌아섰고, 국고채 가격도 오르면서 관련금리가 하락했습니다. 그러나, 안전자산으로..."
1666,2020.01.06.,[코스닥 마감]중동 불안에 2%대 하락..660선 아래로,"이에 국제유가는 급등했고 금, 엔화 등이 상승하는 안전자산 선호 현상이 커지고 있다. 수급으로 보면 외국인, 기관이 각각 749억원, 1469억원 순매도세를 보였다. 장 초반 매수세에서 매도세로 전환된 것이다...."
1667,2020.01.09.,[신년인터뷰] 산업통상자원부 가스산업과 양기욱 과장 에너지복지 불균형 해소...,"다만 국제유가의 급등락 상황, 소비자 물가 상승률, 동절기 난방비 부담과 같은 요인들도 종합적으로 고려하여 결정하고 있으나, 에너지원 간 상대가격 왜곡이 발생하지 않도록 도시가스용에 대해서도..."
1668,2020.01.08.,"이란, 13개 보복시나리오 돌입…""미국 잊지 못할 역사적인 악몽 될 것"" [글로...","미국·이란 대립에 항공·해운 실적 부진 우려 미국과 이란 간 전운이 짙어지는 가운데 국제 유가가 상승세를 보이면서 국내 항공업계와 해운업계가 촉각을 곤두세우고 있습니다. 작년 한일 갈등부터, 연초에 불거진..."
1669,2020.01.06.,"중동 긴장에 증시 '출렁'…""금융시장 충격은 오래 안갈 것""","이은택 KB증권 연구원은 ""전면전 가능성은 낮지만 향후 이란의 석유시설 공격 등 국제적 갈등이 지속될 것""이라며 ""단기적으로 국제유가 상승과 원화 약세가 예상되는 가운데 1월 중순 이후 기업 실적발표, 미·중 2단계..."
1670,2020.01.07.,[Asia오전]중동 우려 완화되며 상승,지난 3일 미국과 이란 간 군사충돌 위험이 고조되면서 약 3% 급등했던 국제유가는 이날 전날보다 0.3% 오르는 데 그치면서 안정을 찾았다. 중화권 증시도 상승세다. 중국 상하이종합지수는 오전 11시 34분 기준...
1671,2020.01.01.,지난해 수출 -10.3%…글로벌 금융위기 이후 10년 만에 첫 두자릿 수 감소,"석유화학은 국제 유가 하락에 따른 제품 단가 하락, 세계 경기 불확실성 증대에 따른 석유화학 수요 감소로 인해 14.8% 줄었다. 이밖에 무선통신(-17.6%), 철강(-8.5%), 디스플레이(-17.0%), 석유제품(-12.3%), 선박(-5.1%), 차..."
1672,2020.01.06.,트럼프 ‘하우스 오브 카드’ 전략 직격탄 맞은 글로벌 금융시장,"미국과 이란의 군사적 긴장감이 고조되면서 국제유가와 금값이 급등하고, 증시에 급제동이 걸렸다. 시장에선 미국과 이란의 갈등이 외교적 해법에 이를지, 물리적 전면전에 돌입할지 촉각을 곤두세우고 있다...."
1673,2020.01.07.,[코스피 마감]美·이란 전면전 우려 완화…하루만에 급반등,"개별종목 가운데는 극동유화(014530)가 국제유가 급등에 따른 수혜 기대감에 24% 넘게 급등했다. 전일 상한가에 이어 이날도 급등세가 이어졌다. 이날 거래량은 5억5932만주, 거래대금은 5조777억원으로 집계됐다...."
1674,2020.01.07.,"무디스 ""중동 긴장 장기화시 세계경제 광범위한 악영향""",그는 특히 중동 지역의 긴장이 국제 유가를 통해 세계 경제에 영향을 미치겠지만 관광 산업 등에도 악영향을 줄 수 있다고 진단했다. 또 시장의 위험 회피 증가가 대규모 외부 자금이 필요한 채권 발행자에 부정적으로...
1675,2020.01.03.,'이란 군부실세' 美 공습에 사망...중동정세 불안감 가중,이란은 격렬한 보복이 있을 것이라고 경고하는 등 중동정세가 불안해지면서 국제유가는 급등했습니다. 이동우 기자가 보도합니다. [기자] 미군의 공습으로 이라크 바그다드에서 숨진 이란 군부실세 솔레이마니 쿠드스군...
1676,2020.01.09.,EIA 원유재고 116만 배럴 증가…WTI 낙폭 확대,원유 재고가 예상과 달리 증가하면서 국제유가는 낙폭을 확대했다. 마켓워치 따르면 서부텍사스원유(WTI)는 재고지표 발표 이후 배럴당 61.31달러에 거래됐다. 지표 발표 전에는 61.87달러에 거래됐다. jwoh@yna.co.kr...
1677,2020.01.06.,"[이란 사태 후폭풍] ""중동 리스크 장기화 땐 자본이탈 현실화""",주 실장은 “양국 갈등이 절정으로 치달으면 이란이 호르무즈 해협을 완전 봉쇄할 수도 있다”며 “하루 세계 원유 물동량의 20%가 지나는 길목을 봉쇄하면 국제유가가 폭증할 수 있다”고 했다. 중동 정세 불안으로 유가가...
1678,2020.01.09.,[Final직전대비] 오늘장 공략주,국제유가 WTI 기준 4.9% 급락 A. 전일 국내 증시 코스피 장중 1.7%·코스닥 3.9% 급락 A. 대외 변수에 취약한 모습 이번에도 여실히 드러나 A. 우크라이나 국적기 추락·미군 사망 보도·옵션만기일 수급 악재 Q. 미국-이란...
1679,2020.01.07.,이란 “미국에 강력한 보복”…정유·해운·항공 ‘비상’,이처럼 미국과 이란 간 갈등이 장기화되면 국제유가 상승 속도가 가팔라질 수 있습니다. 산업계는 사태가 악화되고 장기화되지는 않을지 바짝 긴장하고 있습니다. 이번 사태가 미칠 파장과 대응 움직임을 최나리 기자와...
1680,2020.01.09.,딜링룸 24시…챙겨봐야할 국제경제뉴스,http://news.einfomax.co.kr/news/articleView.html?idxno=4064839 -트럼프 대국민연설 안도…뉴욕증시 상승폭↑ 국제유가 낙폭 확대(상보) 도널드 트럼프 미국 대통령이 이란의 보복 공격에 대한 대국민 연설에서...
1681,2019.12.31.,"‘초저물가’…정부, 대책없이 낙관론만","석유류도 국제유가 하락, 유류세 인하 영향으로 2019년 5.7% 떨어졌다. 지난 2018년 6.8% 상승한 것과 크게 대비된다. 이에 따라 식료품·에너지 제외지수(근원물가) 상승률은 전체 소비자물가를 웃돌았다. 이 외에도..."
1682,2020.01.06.,중동발 악재에 국내 증시도 '출렁',"국제 정세 불안에 따른 안전자산 선호로 미국 국채 10년물 금리가 8.9bp 하락해 1.7%대로 진입했고, WTI 기준 국제유가는 전일 대비 3.1% 상승해 배럴당 63.1달러에 마감했다. 국제 유가 급등에 따른 수익성 악화 우려에..."
1683,2020.01.07.,1월 1주 주요 제조업 전망,"23) 2) 전망 - 한국석유공사 석유동향팀의 '2020년 1월 1주 주간 국제유가동향' 발표에 따르면, 1월 1주 국제유가는 브렌트유, 서부텍사스유, 두바이유, 오만유 모두 하락. 미국-러시아 정상통화를 통한 양국 협력은..."
1684,2020.01.04.,중동발 불안에 금융시장 출렁…안전자산 재부각,"코스피 상승분 반납…엔화, 금, 국채 등 안전자산 가격 껑충 국제유가, 중동발 불안 여파로 단기 상방위험 증대…큰 폭↑ 미국의 이란 표적 공습으로 중동발 불안이 확대되면서 금융시장이 출렁였다. 코스피 지수는..."
1685,2020.01.05.,[포토]중동 정세로 유가 인상 조짐,"미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 요동치는 가운데 5일 오후 서울의 한 주유소가 휘발류 리터당 2,048원, 경유는 1,906원에 판매하고 있다. 이영훈"
1686,2020.01.08.,"이란, 미군 주둔 이라크기지 미사일 발사..원유선물 4%↑",이란이 미군 주둔 이라크 아인 아사드 공군기지에 미사일 수십기를 발사했다는 소식이 전해진 뒤 국제유가가 급등하고 있다. 7일(현지시간) 오후 뉴욕상업거래소(NYMEX) 전자거래에서 서부텍사스산원유(WTI) 2월물...
1687,2020.01.07.,촛불민심 vs. 보수통합...민주당·한국당 총선 레이스 격차 확대,국제유가가 80달러를 넘으면 성장률 2.4% 달성이 위기라고 세계일보가 썼다 ▲민주당이 배민+요기요 합병에 제동을 걸어 공정위가 고민이라고 다수 언론이 전했다 ▲금감원의 키코 배상안에 은행들이 머뭇거리고 있다...
1688,2020.01.07.,"무디스 ""중동 긴장 길어지면 세계 경제 광범위한 악영향""",그는 특히 중동 지역의 긴장이 국제 유가를 통해 세계 경제에 영향을 미치겠지만 관광 산업 등에도 악영향을 줄 수 있다고 진단했다. 또 시장의 위험 회피 증가가 대규모 외부 자금이 필요한 채권 발행자에 부정적으로...
1689,2020.01.09.,"[Invest]작년 '등급상향' 호재 맛본 건설업계, 올해는 '버티기'가 관건",당시 2014년 하반기 국제유가 급락 후 중동 지역 발주 규모가 줄어든 점이 영향을 크게 미쳤다. 대형 건설사 위주로 해외 프로젝트에서 대규모 손실이 발생한 점도 하향 추세 확대에 원인을 제공했다. 2015년초 삼성물산...
1690,2020.01.09.,"[Invest]작년 '등급상향' 호재 맛본 건설업계, 올해는 '버티기'가 관건",당시 2014년 하반기 국제유가 급락 후 중동 지역 발주 규모가 줄어든 점이 영향을 크게 미쳤다. 대형 건설사 위주로 해외 프로젝트에서 대규모 손실이 발생한 점도 하향 추세 확대에 원인을 제공했다. 2015년초 삼성물산...
1691,2020.01.06.,“석유·가스 수급 불확실성 확대 대비해야”,"이에 산업부는 유관기관·업계와 석유수급·유가 점검회의를 지속 개최하고, 석유수급 상황실 운영을 통해 원유수입·유조선 동향 등 수급상황과 국제유가 및 국내 석유제품에 대한 가격 일일 모니터링를 실시할 계획이다...."
1692,2020.01.07.,"[풀영상] 김용범 차관, ""이란 사태, 국내 경제 영향 제한적...장기화 가능성은...","김 제1차관은 7일 오전 8시 정부 서울청사에서 열린 '확대 거시경제 금융회의'에서 ""국제유가는 미국·이란 간 긴장으로 상승하는 모습이나, 사태가 발생한 지 얼마 지나지 않은 만큼, 아직까지 우리 경제에 미칠 영향은..."
1693,2020.01.07.,"뉴욕증시, 이란發 긴장에도 상승···다우, 0.24%↑","대표적인 안전자산인 금값이 2013년 4월 이후 약 7년 만에 최고 수준으로 올랐지만, 국제 유가는 이날 장중 대체로 고점 대비 반락하는 흐름을 보이는 등 금융시장 전반의 움직임도 상대적으로 차분해졌다. 미 하원이..."
1694,2020.01.09.,[뉴욕증시] 전쟁 불씨 꺼진 美에 ‘고용’ 단비 내리나…고용지표 최대치,먼저 국제유가가 급락해 4.9% 하락하면서 60달러 선 아래로 내려왔습니다. 60달러 선 아래로 내려온건 지난해 12월 16일 이후 처음입니다. ◇ 필립스66·마라톤오일 하락 이유는 국제유가 급락세에 에너지주도 하락했습니다....
1695,2020.01.05.,[주간증시전망] 불안정한 중동 상황 속 삼성 실적 발표 '눈길',"상황으로 국제유가의 단기 상승압력은 높아질 수밖에 없기에 사태의 경과에 따라 유가상승 수혜주(정유, 조선 등)가 주목받을 수도 있다""고 분석했다. 미국 증시의 기대 수익률 하락에 의한 기간 조정 장세도..."
1696,2020.01.04.,美-이란 긴장 고조에 유가·급값 급등…WTI 3.01%↑,미군 공습으로 이란 군부 실세가 사망한 가운데 지정학적 우려가 높아지면서 3일(현지시간) 국제유가와 금값이 껑충 뛰었다. 미국이 도널드 트럼프 대통령의 지시로 이라크 바그다드공항에서 이란...
1697,2020.01.08.,[기자수첩] 중동 리스크에 '휘청' 정부의 대응 능력 절실,증권가에서는 이번 이슈가 국제유가 상승과 원화 약세로 이어지는 등 금융시장의 불확실성을 키워 올해 회복세가 기대됐던 국내 증시에 찬물을 끼얹을 것으로 내다봤다. 이번 이란 사태로 인한 유가 상승은 경상수지...
1698,2020.01.08.,"뉴욕증시, 중동 위기 주시 하락 출발",중동 긴장에 가장 민감한 국제유가도 급등 흐름에서 벗어나 이날은 비교적 큰 폭 하락세를 나타내고 있다. 솔레이마니 장례식이 끝난 이후 보복 공격이 감행될 가능성은 여전한 만큼 투자자들도 조심스러운 자세를...
1699,2020.01.07.,"이란발 악재에 증시 급랭…""정유주·안전자산 대응”",이번에도 오늘은 소폭 오르고 있지만 어제 국제 유가는 크가 치솟으며 불안한 흐름을 보였습니다. 실제 블룸버그 집계에 따르면 현지시간 6일 브렌트유 3월물 가격은 전날 종가보다 2.2% 오른 배럴당 70.11달러에...
1700,2019.12.31.,"작년 소비자물가 0.4%↑ 역대 최저…정부, 소비 진작책 ‘풀무질’","4분기에 들어서면서 태풍 및 가을장마로 농산물 하락세가 둔화하고, 국제유가 상승세 등으로 석유류 가격도 올랐기 때문이다. 정부는 지난해 사상 최저 수준의 물가상승률의 배경으로 농·축·수산물 가격의..."
1701,2019.12.31.,2019년 소비자물가 상승률 0.4%…1965년 통계작성 이래 최저치,정부의 유류세 인하와 국제유가 하락이 영향을 미쳤다. 휘발유(-7.1%)·경유(-3.9%)·자동차용LPG(-7.8%) 물가가 모두 하락했다. 농축수산물은 양호한 기상여건으로 생산량이 늘어 물가상승률(-1.7%)이 두번째로 낮았다. 무...
1702,2020.01.06.,"트럼프, 이란 내 52곳 겨냥 공격 예고…중동지역 긴장 고조","이에 따른 중동 지역 불안정 확대로 국제 유가가 3% 넘게 치솟았다. 이란은 미국에 대한 복수 의지를 불태우고 있다. 전날 이란 최고지도자 아야톨라 알리 하메네이는 긴급 성명에서 ""범죄자들에게 가혹한 보복이..."
1703,2020.01.06.,美-이란 갈등에  석유화학株 급등,국제 유가는 상승세를 보였다. 이날 오후 2시30분 기준 런던 ICE 선물거래소의 3월물 브렌트유는 배럴당 2.70%(1.85달러) 오른 70.45달러에 시세가 형성됐다. 뉴욕상업거래소(NYMEX)의 2월물 서부 텍사스산 원유(WTI)도...
1704,2020.01.07.,"美 트럼프 행정부, ‘동맹국’ 이라크 제재 초안 마련 착수","일각에서 이라크에 대한 경제 제재가 국제 유가를 뒤흔들 또 다른 변수가 될 것이란 우려가 높아니고 있는 가운데, 일부 전부가들은 전쟁을 통해 맺어진 양국 간의 동맹관계를 고려할 때 미국이 징벌적 제재를 가하지는..."
1705,2019.12.28.,전국 주유소 휘발윳값 6주째 상승…19.7원 급등,"이달 첫째 주 하락했던 국제유가는 둘째 주부터 상승 곡선을 그리고 있다. 한국으로 수입하는 원유의 기준인 두바이유는 전주보다 배럴당 0.7달러 상승한 66.8달러였다. 한국석유공사는 ""미·중 1단계 무역 협상..."
1706,2020.01.08.,규제폭탄에 해외텃밭 중동마저…초상집 건설업계,중동리스크로 국제유가 상승효과를 기대하는 시선도 있지만 건설업계에 호재로 작용할 가능성은 드물다. 수요 확대로 인한 가격 상승이 아닌 공급 문제이기 때문에 발주처의 투자 확대를 기대하기 어렵기 때문이다. 이에...
1707,2020.01.09.,"[달러/원 전망] 중동발 리스크 완화에 1,160원대 복귀","아울러 국제 유가까지 하락하면서 그간 달러/원 상승을 자극했던 결제 수요 등도 수면 아래로 가라앉을 것으로 전망했다. A 은행의 한 딜러는 ""트럼프의 대국민 성명 이후 자산시장에서 중동발 리스크가 현저히..."
1708,2020.01.08.,"""또 올라?""··· 물가인상 줄줄이",여기에 이란의 이라크 미군기지 보복공격 이후 양국의 갈등이 증폭하면서 국제유가가 급등할 것으로 예상된다는 점 역시 가계 경제 더욱 어렵게 할 것으로 보인다. 통상적으로 국제유가 인상분은 2주 차의 시간을 두고...
1709,2020.01.05.,"‘美, 이란 공습’ 국내 휘발유 가격 악영향 우려",미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 출렁이고 있다. 국제유가는 몇주 시차를 두고 국내 유가에도 반영되기 때문에 최근 오름세인 국내 휘발유 가격 등에도 악영향이 우려된다. 5일 정부와...
1710,2020.01.03.,"국제유가 단기 불확실성 증폭, '이라크 공습' 확전되나","미국이 이라크 바그다드 공항을 공습, 이란 군부 실세인 거셈 솔레이마니 쿠드스군(이란 혁명수비대 정예군) 사령관 등 군실세 7명을 공격하면서 국제유가는 물론 국제금융시장까지 요동쳤다. 전문가들은 이번 돌발..."
1711,2020.01.07.,"무디스 ""중동 갈등 지속되면 전세계 경제에 영향 끼칠 것""","그는 특히 미국과 이란간 긴장이 국제유가나 금융 분야에 만 영향을 주는 것이 아니라, 중동지역 관광산업 등으로 폭넓게 영향을 미칠 것으로 봤다. 아울러 리스크 회피 심리가 고조되면 대규모 외부 자금조달을..."
1712,2020.01.06.,"정부, 이란 사태 합동점검반 확대 편성…24시간 모니터링",금융시장·국제유가·수출 상황 면밀히 점검…필요시 신속 대응 중동 건설현장·호르무즈 해협 국민 안전 강화 홍성환 기자 kakahong@ajunews.com 정부는 미국과 이란 간 갈등 고조로 중동 정세가 불안해진 것과 관련해...
1713,2020.01.06.,키움증권 “미·이란 갈등 장기화될 경우 국내증시 부정적 영향”,"그는 또한 “현재로서는 가능성이 크지 않지만, 만약 미국과 이란의 전면전이 발생한다면 국제유가가 급등하고 글로벌 경기 침체 가능성이 커지면서 주가지수의 하락 폭이 더욱 확대될 것”이라며 “이 경우 올해..."
1714,2020.01.06.,[특징주] '미국-이란 사태'에 석유화학 관련株 급등,지난 3일 미국의 공습으로 거셈 솔레이마니 이란혁명수비대(IRGC) 정예 쿠드스군 총사령관이 사망한 이후 국제유가는 4% 이상 상승세를 보이고 있다. 특히 브렌트유는 3일 이후 6% 이상 오르며 배럴당 70달러를...
1715,2020.01.05.,"[포토]미국의 이란 공습, 유가 영향 미쳐","미국의 이란 공습으로 중동 긴장이 최고조에 달하면서 국제유가가 요동치는 가운데 5일 오후 서울의 한 주유소가 휘발류 리터당 2,048원, 경유는 1,906원에 판매하고 있다. 이영훈"
1716,2020.01.07.,"[韓경제 흔드는 대외 갈등] 정부, 미국-이란 갈등 비상시 2억배럴 비축유 방출...","우선 ""국제유가는 미국·이란간 긴장으로 상승하는 모습이나, 사태가 발생한지 얼마 지나지 않은 만큼 아직까지 우리 경제에 대한 영향은 제한적""이라고 진단했다. 이어 ""현재 국내에 도입 중인 이란산 원유가 없고..."
1717,2020.01.07.,KB證 “중동리스크 부각에 주요국 제조업 개선 지연 가능성 커”,그는 “유가 상승이 경제에 부담을 주는 수준은 연평균 국제유가가 배럴당 90달러를 넘어설 때”라며 “현재 유가 전망이 그 정도 수준은 아니어서 경기 회복세가 위축 국면으로 전환되지는 않을 것”이라고 설명했다.
1718,2020.01.08.,8일 휘발유값 상승세... 평균 1565 원 대 형성,"국내 휘발유 가격이 국제 유가와 유류세 효과 등으로 가격 상승세를 보였다. 한국석유공사 유가 정보 서비스인 '오피넷' 에 따르면, 이달 8일 보통 휘발윳값은 +0.64원 떨어진 리터당 1565.70원으로 집계됐다...."
1719,2020.01.07.,"뉴욕증시, 중동 불안감 지속 하락 출발","중동 긴장이 전방위적으로 고조되면서 국제유가가 큰 폭의 오름세를 지속하고, 금 등 안전자산 가격도 일제히 상승세다. 특히 금값은 2013년 4월 이후 최고치 수준으로 급등했다. 다만 미 하원이 트럼프 대통령의..."
1720,2020.01.07.,"기재차관 ""이란사태, 당장 국내 직접 영향없어…변동성 확대시 과감히 대응""(...","김 차관은 국제유가에 대해서도 ""국제적으로 초과 생산 여력이 충분하다는 점은 국제유가에 미칠 파급효과를 제한하는 요인""이라고 했다. 다만 ""미국과 이란간 갈등 장기화, 확산 가능성 등으로 불확실성이 커질 것에..."
1721,2020.01.07.,중동 예의 주시…“비상시 2억배럴 비축유 방출”,"우선 “국제유가는 미국·이란간 긴장으로 상승하는 모습이나, 사태가 발생한지 얼마 지나지 않은 만큼 아직까지 우리 경제에 대한 영향은 제한적”이라고 진단했다. 이어 “현재 국내에 도입 중인 이란산 원유가 없고..."
1722,2020.01.04.,'미국 이란 공습' 여파로 중동 긴장... 국내 영향은?,중동지역 긴장은 국제유가 상승 요인으로 이란 공습 여파로 국제유가가 한동안 상승세를 탈 것이라는 전망이다. 전문가들은 국내 미칠 영향이 제한적일 것이란 것으로 보고 있다. 하지만 중동 상황이 악화되면...
