,날짜,제목,요약
702,2017.10.02.,[기자24시] 여성 운전 허용과 사우디의 천지개벽,막대한 양의 '오일머니'를 누리며 호화로운 삶을 이어갔던 석유강국 사우디는 최근 국제 유가가 하락세에 접어들면서 심각한 고민에 빠진 상태다. 석유 의존도를 줄이고 서비스 등 새로운 분야에서 국부를 창출해야만...
703,2017.09.28.,소비자물가 3개월 연속 2%대…밥상물가는 다소 '진정'(종합),최근 OPEC(석유수출국기구)이 내년 3월까지인 감산 기간을 연장하는 안을 논의하면서 국제유가가 뛴 탓이다. 전기·수도·가스도 전년보다 8.0% 올랐다. 전체 물가 기여도는 0.29%포인트다. 지난해 7~9월 전기료 인하에...
704,2017.10.06.,"오피넷, F5신공에서 열리지 않는 너...휘발유 가격이 궁금하다",오피넷이 국제 유가 상승에 따라 덩달아 관심사로 급부상했다. 5일(현지시각) 국제 유가가 상승 조짐을 보이자 국내 소비자들은 국내 휘발유와 경유값이 오를 것이 아니냐는 반응으로 오피넷 접속이 폭주하는...
705,2017.09.30.,"휘발유 가격 9주 연속↑...리터당 1,492원",한국석유공사는 석유수출국기구의 감산 기간 연장 가능성과 미국 원유 재고 감소 등으로 국제 유가가 상승함에 따라 국내 유가도 오름세를 유지할 것으로 전망했습니다. ▶뉴스 덕후들의 YTN페이스북 ▶YTN과...
706,2017.09.30.,[뉴욕마감]기술주 강세에 상승…S&P 또 사상최고,국제유가는 강보합 마감했다. 뉴욕상품거래소(NYMEX)에서 서부 텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 0.2% 오른 51.67달러를 기록했다. 런던 ICE 선물거래소의 브렌트유 11월물도 배럴당 0.17% 상승한 57....
707,2017.10.05.,"푸틴 ""원유 감산 내년 말까지 연장할 수 있다""",이날 푸틴 대통령은 쿠르드 자치정부 독립투표로 터키 정부가 송유관 폐쇄를 언급한 것에 대해 국제유가를 올릴 수 있다며 대한 우려를 표시했다.   [뉴스핌 Newspim] 김민정 특파원 (mj72284@newspim.com)
708,2017.10.06.,[뉴욕마감]美세제개편안 기대에 나흘째 사상최고,국제유가도 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 1.6%(0.81달러) 오른 50.79달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유 12월물도 배럴당 2.0%(1....
709,2017.10.03.,"뉴욕증시, 기업 실적 호조 기대에 사상 최고 출발","국제유가는 세계 공급 과잉이 지속할 수 있다는 우려에 내렸다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.53% 하락한 50.31달러에, 브렌트유는 0.57% 낮은 55.80달러에 움직였다. 시카고상품거래소(CME)..."
710,2017.10.06.,[뉴욕마감]美세제개편안 기대에 나흘째 사상최고,국제유가도 상승했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 1.6%(0.81달러) 오른 50.79달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유 12월물도 배럴당 2.0%(1....
711,2017.10.03.,"뉴욕증시, 기업 실적 호조 기대에 사상 최고 출발","국제유가는 세계 공급 과잉이 지속할 수 있다는 우려에 내렸다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.53% 하락한 50.31달러에, 브렌트유는 0.57% 낮은 55.80달러에 움직였다. 시카고상품거래소(CME)..."
712,2017.10.06.,롯데 신라 한진에서 오너가 호텔사업 직접 챙기는 이유,"단순 국내경기뿐 아니라 여행수요에 영향을 미치는 국제경제, 국제유가, 환율 등의 영향을 받는다. 국내 호텔들은 2015년에는 메르스(중동호흡기증후군)로 어려움을 겪었고 올해는 중국의 사드보복으로 고전하고 있다..."
713,2017.10.02.,"속절없는 휘발유값, 어느새 'L당 1500원' 눈앞",최근 석유수출국기구(OPEC)의 원유 감산기간 연장 논의와 미국 허리케인 여파에 따른 정유시설 타격 등으로 국제유가가 당분간 하락 가능성이 낮은 상황이라 국내 기름값도 상승 분위기가 이어질 것으로...
714,2017.10.07.,"해외수주 급감…""수주전략·지원정책 DNA 바꿔야""",2014년 중반부터 시작된 국제유가의 급락은 국내 건설기업의 주력 시장과 상품인 중동과 산업설비에서의 경쟁력을 급격히 약화시켰다. 2015년 중동 지역 수주액은 2014년 대비 47%나 감소한 165억 달러를 기록한 데 이어...
715,2017.10.04.,[추석 이후 유망주⑤]엔씨소프트·SK이노베이션·하나금융 '이익모멘텀 3인방...,"신한금융투자는 ""SK이노베이션의 경우 국제 유가와 정제 마진 안정화 덕분에 연말이 다가올수록 배당주로서 매력이 단연 부각될 것""으로 판단했다. SK이노베이션의 3분기 영업이익 컨센서스는 약 8860억원. 하지만 일부..."
716,2017.10.05.,잘나가는 수출…연휴 때문에 미끌(?),"우리나라 수출은 작년 11월부터 국제유가 상승, 반도체 선전 등에 힘입어 전년 동기대비 증가세를 기록하고 있다. 8월 수출도 17.4% 늘면서 8개월 연속 두 자릿수 증가율을 보였다. 씨티은행은 “9월에도 반도체 및..."
717,2017.10.05.,휘발유 9주 연속 상승...기름값 언제까지 오를까?,경유 가격도 10주 연속 오르는 등 꾸준히 상승하고 있는 국제 유가가 국내 주유소 기름값도 끌어올리고 있다. 한국석유공사 유가 정보 서비스 오피넷에 따르면 지난 9월 넷째주 주유소 휘발유 판매가격은 전주보다...
718,2017.09.28.,9월 물가 2.1% 다소 안정 …8년 만 '늦은 추석' 10월 이후 물가 하락 가능성,석유수출국기구(OPEC) 감산기간 연장 논의 등으로 국제유가가 상승하면서 9월 석유류는 전년 동월 대비 6.1% 올랐다. 상승폭이 지난 5월 8.9% 이후 가장 컸다. 석유류 가격 상승 탓에 공업제품 물가는 1.2% 올라 전체...
719,2017.10.01.,"휘발유 가격 9주 연속↑...리터당 1,492원",한국석유공사는 석유수출국기구의 감산 기간 연장 가능성과 미국 원유 재고 감소 등으로 국제 유가가 상승함에 따라 국내 유가도 오름세를 유지할 것으로 전망했습니다. ▶뉴스 덕후들의 YTN페이스북 ▶YTN과...
720,2017.10.06.,"F5신공에서 열리지 않는...오피넷, 휘발유 가격이 궁금하다",[글로벌경제신문 노지훈 기자] 국제 유가 상승에 따라 덩달아 오피넷도 접속이 원할치 않다. 5일(현지시각) 국제 유가가 상승 조짐을 보이자 국내 소비자들은 국내 휘발유와 경유값이 오를 것이 아니냐는 반응으로...
721,2017.09.30.,주유소 휘발유 판매가 1491.7원…서울 1598.6원,"한국석유공사 관계자는 ""원유 선물 시장의 차익실현 매물 출회, 정제투입량 증가 및 정제가동률 상승, 미 원유 재고 감소, 쿠르드자치정부(KRG)의 원유 수출 감소 가능성 등으로 국제유가가 상승함에 따라..."
722,2017.09.23.,휘발유값 8주 연속↑…리터당 1천485원,경유 가격도 9주 연속 오르는 등 최근 꾸준히 상승세를 타고 있는 국제 유가가 국내 소비자 가격에도 반영되고 있다. 23일 한국석유공사 유가 정보 서비스 오피넷에 따르면 9월 셋째주 주유소 휘발유...
723,2017.10.02.,"SK이노베이션, 제2 삼성전자 꿈꾼다... ""한국경제 주축될 것""","특히 지난 2014년 국제 유가 하락의 영향으로 37년 만의 적자를 경험한 SK이노베이션은, 혁신에 대한 필요성을 절감하고 혁신 속도를 빠르게 높였다. 올해 초 김준 SK이노베이션 사장은 신년사를 통해 ""'딥 체인지(Deep..."
724,2017.10.05.,"뉴욕증시, 미 경제지표 호조에 사상 최고 출발","국제유가는 석유수출국기구(OPEC) 회원국 등 주요 산유국의 감산 연장 논의 기대 등에 올랐다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.44% 상승한 50.20달러에, 브렌트유는 0.95% 높은 56.33달러에..."
725,2017.09.28.,9월 소비자물가 2.1%↑… 채소류 넉달만에 하락세,석유수출국기구(OPEC) 감산기간 연장 논의 영향으로 국제유가가 상승하면서 석유류는 6.1% 올랐다. 석유류 가격 상승으로 공업제품 물가는 1.2% 올라 전체 물가를 0.37%포인트 상승 견인했다. 물가지수 산정시...
726,2017.09.29.,[뉴욕개장] S&P500 사상 최고…기술주 강세,국제유가는 혼조세로 바뀌었다. 미국 서부텍사스원유(WTI) 11월물은 0.47% 하락한 배럴당 51.32달러에 거래 중이다. 브렌트유 11월물은 0.16% 오른 배럴당 57.50달러를 나타내고 있다. yellowapollo@ ▶ 뉴스1 [Book] 오픈!...
727,2017.09.29.,새 스마트폰 출시 효과…제조업 체감경기 5개월만에 반등,국제유가 상승 추세와 더불어 미국 자연재해로 석유공급에 차질을 빚을 가능성을 주목한 것으로 보인다. 1차 금속도 수출호조 및 제품판매 가격 상승 등으로 12포인트 뛰었다. 반면 의료정밀기기는 시험측정장비...
728,2017.10.06.,“4분기 본격적인 경기회복은 아직 시기상조 ”,"석유화학(95)은 국제유가 상승세와 함께 세계시장에서 석유화학 제품수요가 큰 폭으로 증가하면서 기본 원료인 에틸렌 수요 및 가격이 동반 상승하고, 유럽과 미국의 대형 경쟁사들의 연이은 악재로 공급중단사태를..."
729,2017.09.28.,추석 앞두고 소비자물가 석 달째 2.1% 이상 올라…농·축·수산물 4.8%↑,국제유가 상승의 영향으로 석유류 가격은 6.1%나 올랐습니다. 지난 5월 8.9% 오른 이후 가장 큰 상승 폭입니다. 추석을 앞두고 성수품 가격도 큰 폭으로 올랐습니다. 신선과실은 21.5%나 상승해 6월 이후 4개월째 20%대...
730,2017.10.06.,“4분기 본격적인 경기회복은 아직 시기상조 ”,"석유화학(95)은 국제유가 상승세와 함께 세계시장에서 석유화학 제품수요가 큰 폭으로 증가하면서 기본 원료인 에틸렌 수요 및 가격이 동반 상승하고, 유럽과 미국의 대형 경쟁사들의 연이은 악재로 공급중단사태를..."
731,2017.09.28.,추석 앞두고 소비자물가 석 달째 2.1% 이상 올라…농·축·수산물 4.8%↑,국제유가 상승의 영향으로 석유류 가격은 6.1%나 올랐습니다. 지난 5월 8.9% 오른 이후 가장 큰 상승 폭입니다. 추석을 앞두고 성수품 가격도 큰 폭으로 올랐습니다. 신선과실은 21.5%나 상승해 6월 이후 4개월째 20%대...
732,2017.10.05.,"사우디, 11월 亞 경질유 수출가 배럴당 60센트 인상",국제 유가는 글로벌 수요 확대 전망에 힘입어 지난달 상승세를 지속했다. 지난달 중순 국제에너지기구(IEA)는 올해 글로벌 원유 소비량이 160만배럴까지 증가해 2015년 이후 최대치를 기록할 전망이라고 밝혔다. 반면...
733,2017.09.30.,"E1, 10월 국내 LPG가격 kg당 48원 인상",국제유가 상승과 더불어 타이트해진 LPG수급 문제와 동절기 대비 LPG수요 증가 등의 현상이 발생되면서 나타난 국제LPG가격 상승에 따른 것으로 11월에는 국내LPG가격이 120원 안팎 수준의 인상이 점쳐지고...
734,2017.09.28.,"'車·조선 침체' 울산 경기, 4분기도 회복 어려울 듯","석유화학(95)은 국제유가 상승세와 함께 세계시장에서 석유화학 제품수요가 큰 폭으로 증가하면서 기본 원료인 에틸렌 수요 및 가격이 동반 상승하고, 유럽과 미국의 대형 경쟁사들의 연이은 악재로 공급중단사태를..."
735,2017.10.04.,[뉴욕마감]3대지수 또 사상최대 마감…추가 금리인상 관심,국제유가는 약세를 보였다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 0.16달러(0.3%) 내린 50.42달러에 거래를 마쳤다. 런던 ICE 선물거래소의 브렌트유 11월물도 0.18달러...
736,2017.10.05.,"[해외증시] 美 연일 사상최고가 마감, 유가 공급과잉 우려..약세",국제유가는 하락세를 지속했다. 미국의 원유생산이 일평균 956만배럴로 늘어나 공급과잉 우려가 커졌기 때문으로 풀이된다. 뉴욕상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당...
737,2017.09.29.,추석 코앞인데 겁나는 과일값,기획재정부는 국제 유가 상승의 영향으로 석유류 가격이 6.1% 오르면서 전체 물가를 견인했다고 분석했다. 추석을 앞두고 성수품 가격도 크게 올랐다. 특히 신선과일이 1년 전보다 21.5% 상승했다. 지난 6월 이후...
738,2017.09.28.,추석 앞두고 밥상물가 여전히 高高…9월 물가 2.1%↑(종합),"국제유가 상승으로 석유류도 전년 동월대비 6.1% 상승하면서 전체 물가를 0.26%포인트 밀어올렸다. 휘발유가 4.8%, 경유가 5.4%, 자동차용 LPG가 16.8% 올랐다. 전기 ·수도 ·가스 역시 8.0%나 상승하면서 물가를 0.29..."
739,2017.09.27.,물가 치솟고 실업률 오르고… 경제고통지수 6년 만에 최고,"그러나 내수 부진과 국제 유가 상승 등으로 경제고통지수가 더 오를 가능성이 크다는 지적도 나온다. 일각에선 비정규직의 정규직 전환, 급격한 최저임금 인상 같은 정부 정책이 좋은 의도와 달리 일자리 감소로..."
740,2017.09.27.,물가 치솟고 실업률 오르고… 경제고통지수 6년 만에 최고,"그러나 내수 부진과 국제 유가 상승 등으로 경제고통지수가 더 오를 가능성이 크다는 지적도 나온다. 일각에선 비정규직의 정규직 전환, 급격한 최저임금 인상 같은 정부 정책이 좋은 의도와 달리 일자리 감소로..."
741,2017.10.04.,"[해외증시] 美 또 사상최고가, 유가·금값은 내림세",국제유가는 생산 과잉에 대한 우려감에 하락했다. 전일 석유수출국기구(OPEC)의 감산이행율이 떨어지고 있다는 소식이 나온 이후 약세를 이어가고 있다. 뉴욕상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 11월...
742,2017.10.05.,[뉴욕마감]경제지표 호조에 3대지수 또 최고 경신,국제유가는 하락했다. 이날 뉴욕상품거래소(NYMEX)에서 서부텍사스산 원유(WTI) 11월 인도분은 전날보다 배럴당 0.9%(0.44달러) 떨어진 49.98달러를 기록했다. 런던 ICE 선물거래소의 브렌트유 12월물도 배럴당 0.44% 내린...
743,2017.09.28.,사우디 125억달러 국채발행…중동지역 올 국채발행액 역대 최대,"최근 국제유가가 오름세로 돌아서 배럴당 60달러에 육박했지만, 100달러를 넘었던 2014년에 비해서는 절반 수준에 머물고 있다. 사우디의 외화보유고는 2014년 9월 7천440억 달러에서 지난 7월 4천940억 달러로..."
744,2017.09.29.,[뉴욕개장전] 혼조세…인플레 실망에 달러·금리↓,국제유가는 약세다. 미국 서부텍사스원유(WTI) 11월물은 0.29% 하락한 배럴당 51.41달러에 거래 중이다. 브렌트유 11월물은 0.16% 내린 배럴당 57.32달러를 나타내고 있다. yellowapollo@ ▶ 뉴스1 [Book] 오픈! 실천 핀테크!...
745,2017.09.27.,[고려대 MBA] 글로벌 MBA 24위…美·亞·유럽 현지 기업 견학도,"권 원장은 기업의 수명 주기가 짧아지는 이유를 경제성장률 둔화, 국제유가 감소 등으로 인한 '저성장의 장기화' 때문이라고 말했다. 특히 최대 불안 요소는 '금리인상'이다. 기준금리 인상이 신흥국 자본유출로..."
746,2017.10.07.,추석연휴 이후 코스피 2350~2400p 전망...실적 모멘텀 보유업종에 주목,"김용구 하나금융투자 연구원은 ""이익 성장성과 벨류에이션, 배당 매력을 가지고 있는 Core IT(반도체)와 글로벌 금리 상승기에 투자대안으로 떠오르는 은행∙생명보험, 국제유가 상승과 배당 모멘텀이..."
747,2017.09.28.,추석 앞둔 소비자물가 2.1%↑…채소류는 4개월 만에 하락세 4.2%↓,국제유가 상승의 영향으로 석유류 가격은 6.1%나 올랐다. 지난 5월 8.9% 오른 이후 가장 큰 상승 폭이다. 추석을 앞두고 성수품 가격도 큰 폭으로 올랐다. 신선과실은 21.5%나 상승해 6월 이후 4개월째 20%대 상승률을...
748,2017.09.28.,추석 앞두고 물가 2.1%↑...과일값 급등,국제 유가 상승으로 기름값도 1년 전보다 6% 올라 넉 달 만에 가장 많이 올랐습니다. 지금까지 경제부에서 전해드렸습니다. 차유정 [chayj@ytn.co.kr] ▶뉴스 덕후들의 YTN페이스북 ▶YTN과 친구가 되어주세요 [저작권자(c)...
749,2017.10.02.,"뉴욕증시, 4분기 첫 거래일 3대 지수 사상 최고 출발","국제유가는 원유 생산량 증가 소식에 내림세를 보였다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 2.67% 하락한 50.29달러에, 브렌트유는 2.22% 낮은 55.53달러에 움직였다. 시카고상품거래소(CME)..."
750,2017.10.02.,"뉴욕증시, 4분기 첫 거래일 3대 지수 사상 최고 출발","국제유가는 원유 생산량 증가 소식에 내림세를 보였다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 2.67% 하락한 50.29달러에, 브렌트유는 2.22% 낮은 55.53달러에 움직였다. 시카고상품거래소(CME)..."
751,2017.09.28.,추석 앞두고 물가 '비상'…농·축·수산물 가격 '껑충',국제유가 상승의 영향으로 석유류 가격은 6.1%나 올랐다. 지난 5월 8.9% 오른 이후 가장 큰 상승 폭이다. 추석을 앞두고 추석 물품 가격도 큰 폭으로 올랐다. 신선과실은 21.5%나 상승해 6월 이후 4개월째 20%대 상승률을...
752,2017.09.23.,휘발유값 8주 연속↑…리터당 1천485원,경유 가격도 9주 연속 오르는 등 최근 꾸준히 상승세를 타고 있는 국제 유가가 국내 소비자 가격에도 반영되고 있다. 23일 한국석유공사 유가 정보 서비스 오피넷에 따르면 9월 셋째주 주유소 휘발유...
753,2017.09.23.,휘발유 가격 8주 연속 상승…리터당 1천485원,국제 유가 상승의 여파로 국내 주유소 휘발유 가격이 8주 연속 올랐습니다. 한국석유공사 유가 정보 서비스 오피넷에 따르면 이달 셋째 주 주유소 휘발유 판매가격은 전주보다 9.9원 오른 리터당 1천485원...
754,2017.09.28.,추석 앞두고 농수산물 급등…소비자물가 2.1%↑,또 국제유가 상승으로 석유류 가격도 6.1%의 높은 상승률을 보였습니다. 고공행진하던 계란값은 살충제 파문 등으로 수요가 줄면서 8월 53%에 달했던 상승률이 이달에는 24.4%로 줄었습니다. 연합뉴스TV : 02-398-4441...
755,2017.09.29.,제조업 체감경기 5개월來 최고…반도체ㆍ스마트폰 효과,"화학 업종은 국제유가 상승 및 미국 내 자연재해로 인한 공급차질 영향으로 상승했고, 1차금속은 수출 호조와 철강 등 제품 판매가격 상승으로 수혜를 입었다. 반면 의료ㆍ정밀기기 업종은 87로 12p나 하락했다...."
756,2017.09.28.,[뉴욕개장전] 하락세…美 2Q GDP + 주간 실업수당 주목,국제유가는 상승세다. 미국 서부텍사스원유(WTI) 10월물은 0.86% 상승한 배럴당 52.59달러에 거래 중이다. 브렌트유 11월물은 0.67% 오른 배럴당 58.29달러를 나타내고 있다. 10년물 국채수익률은 2.3bp(1bp=0.01%) 오른 2.334...
757,2017.09.30.,[뉴욕장중] S&P500·나스닥 사상 최고…기술·금융주 ↑,국제유가는 하락세로 바뀌었다. 미국 서부텍사스원유(WTI) 11월물은 0.17% 하락한 배럴당 51.47달러에 거래 중이다. 브렌트유 11월물은 0.12% 내린 배럴당 57.34달러를 나타내고 있다. yellowapollo@ ▶ 뉴스1 [Book] 오픈!...
758,2017.10.02.,[3Q 펀드결산]④ETF 집어삼킨 3대 키워드는…IT·화학·신흥국,"중국은 8월 공업 기업 이익이 4년만에 최대치를 기록하는 등 구조조정 효과가 가시화되면서 경기가 살아나고 있고, 러시아는 국제유가 상승과 경기회복 기대에 브라질처럼 금리 인하 사이클이 지속될..."
759,2017.10.04.,"뉴욕증시, 이익 실현 매물에 혼조 출발","국제유가는 주간 원유재고지표 발표를 기다리는 가운데 소폭 내렸다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.08% 하락한 50.38달러에, 브렌트유는 0.07% 내린 55.95달러에 움직였다. 시카고상품거래소(CME)..."
760,2017.09.28.,[뉴욕개장] 하락세…노동시장에 허리케인 영향 지속,국제유가는 상승세다. 미국 서부텍사스원유(WTI) 10월물은 0.54% 상승한 배럴당 52.42달러에 거래 중이다. 브렌트유 11월물은 0.95% 오른 배럴당 58.45달러를 나타내고 있다. 10년물 국채수익률은 1.3bp(1bp=0.01%) 오른 2....
761,2017.09.28.,신선과일값 폭등… 추석 차례상 물가 비상,국제유가 상승의 영향으로 석유류 가격은 6.4%나 올랐다. 추석을 앞두고 성수품 가격도 큰 폭으로 올랐다. 신선과실은 22.9%나 상승해 5월(20.5%) 이후 5개월째 20%대 상승률을 지속했다. 농·축·수산물은 1년 전보다 5.7...
762,2017.09.30.,[뉴욕장중] S&P500·나스닥 사상 최고…기술·금융주 ↑,국제유가는 하락세로 바뀌었다. 미국 서부텍사스원유(WTI) 11월물은 0.17% 하락한 배럴당 51.47달러에 거래 중이다. 브렌트유 11월물은 0.12% 내린 배럴당 57.34달러를 나타내고 있다. yellowapollo@ ▶ 뉴스1 [Book] 오픈!...
763,2017.10.02.,[3Q 펀드결산]④ETF 집어삼킨 3대 키워드는…IT·화학·신흥국,"중국은 8월 공업 기업 이익이 4년만에 최대치를 기록하는 등 구조조정 효과가 가시화되면서 경기가 살아나고 있고, 러시아는 국제유가 상승과 경기회복 기대에 브라질처럼 금리 인하 사이클이 지속될..."
764,2017.10.04.,"뉴욕증시, 이익 실현 매물에 혼조 출발","국제유가는 주간 원유재고지표 발표를 기다리는 가운데 소폭 내렸다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 0.08% 하락한 50.38달러에, 브렌트유는 0.07% 내린 55.95달러에 움직였다. 시카고상품거래소(CME)..."
765,2017.09.23.,주유소 휘발유값 8주째 상승…전국 평균 리터당 1485원,8월 말부터 국제유가가 꾸준히 상승한 영향이다. 국제유가가 국내유가에 반영되기까지는 2~3주 정도가 걸린다. 23일 한국석유공사 유가정보 서비스 오피넷에 따르면 9월 셋째주 기준 전국 주유소 휘발유...
766,2017.10.02.,[귀성길 톡톡]④기름값 아끼는 안전운전은 필수…주유는 절반만,"(사진=연합뉴스) 최근 국제유가 하락에 따라 국내 기름값 역시 예년 대비 값싼 수준을 유지하고 있지만, 서민들에게는 추석명절 장거리 운행에 따른 기름값 부담은 여전히 만만찮다. 하지만 몇가지 간단한 안전운전..."
767,2017.10.02.,"S-OIL, 실적+배당 두마리 토끼잡기",영업이익 감소는 2분기 국제유가 하락과 석유화학 정기보수로 인한 것이다. 여기에 전년도 실적이 워낙 좋았다는 '역기저' 현상도 있었다. 3분기 영업이익은 정제마진 개선이 크다. 여기에 미국 정유설비에 연이은...
768,2017.09.30.,[지역경제 '꿈틀']울산 주력산업 석유화학 '맑음' 자동차·조선 '흐림',전망치 95를 나타난 석유화학은 국제유가 상승세와 함께 세계시장에서 석유화학제품의 수요가 큰 폭으로 증가하면서 상승세를 이어가고 있다. 기본 원료인 에틸렌 가격과 수요가 동반 상승하는데다 유럽과...
769,2017.09.30.,귀성길 차량 기름값 '왕부담',주유소 휘발유 가격이 9주 연속 상승하고 경유 가격도 10주 연속 오르는 등 최근 꾸준히 상승세를 타고 있는 국제 유가가 국내 소비자 가격에도 반영되고 있습니다. 한국석유공사 유가 정보 서비스에 따르면 9월...
770,2017.09.30.,[지역경제 '꿈틀']울산 주력산업 석유화학 '맑음' 자동차·조선 '흐림',전망치 95를 나타난 석유화학은 국제유가 상승세와 함께 세계시장에서 석유화학제품의 수요가 큰 폭으로 증가하면서 상승세를 이어가고 있다. 기본 원료인 에틸렌 가격과 수요가 동반 상승하는데다 유럽과...
771,2017.09.30.,귀성길 차량 기름값 '왕부담',주유소 휘발유 가격이 9주 연속 상승하고 경유 가격도 10주 연속 오르는 등 최근 꾸준히 상승세를 타고 있는 국제 유가가 국내 소비자 가격에도 반영되고 있습니다. 한국석유공사 유가 정보 서비스에 따르면 9월...
772,2017.09.24.,"5조 투자 알 감디의 자신감, ""세계 최고 원가경쟁력 확보""",2015년 이전에는 국제 유가가 배럴당 100달러 위를 오갔는데 이후 유가는 30달러까지 급락한 뒤 현재는 40~50달러 선을 오가고 있다. 이에 연간 수익이 1조원을 넘어설 수 있다는 분석이 제기된다. 황규원 유안타증권...
773,2017.09.28.,추석 앞두고 농축수산물·과일 값 크게 올라,"특히 추석을 앞두고 신선과일 값이 21.5% 상승했고, 농·축·수산물은 1년 전보다 4.8% 올랐습니다. 또 국제유가 상승으로 인해 석유류 가격이 6.1% 올랐습니다. KBS ▶ [저작권자ⓒ KBS 무단복제-재배포 금지]"
774,2017.10.03.,"석유제품 수출도 탈중국, 시장 다변화 움직임","수출물량이 늘어난데다 국제 유가가 올라가면서 수출단가가 큰 폭으로 상승해서다. 지역별로 보면 아시아 지역으로의 수출이 대부분을 차지했다. 전체의 81.9%다. 이어 미주 8.8%, 유럽 4.2%, 아프리카 3.5%, 중동 1.6%의..."
775,2017.09.23.,휘발유 값 8주 연속 상승세…연말까지 지속될 듯,"석유수출국 기구, OPEC의 감산 기조가 당분간 계속될 것이라는 관측에다 미국 석유제품 재고 감소 등의 이유로 국제 유가 오름세가 연말까지 지속될 것으로 보입니다. 박영우 기자입니다. [기자] 주유소..."
776,2017.09.19.,8월 농산물 생산자물가 14.2%↑…6년11개월래 최대폭,"석탄 및 석유제품은 국제유가 상승에 맞춰 3.2% 올랐고 제1차금속제품도 0.6% 상승했다. 반면, 음식료품은 0.1% 떨어졌고 전기 및 전자기기는 0.3% 내렸다. 서비스 부문 생산자물가는 7월과 같은 수준으로 집계됐다...."
777,2017.10.04.,"울산상의, 주력산업 침체로 4분기에도 '지역경제 적신호'",석유화학(BSI 95)의 경우 국제유가 상승세 국면에서 기본 원료인 에틸렌 수요 및 가격 상승과 함께 유럽과 미국의 대형 경쟁사들의 연이은 악재로 인한 공급중단 사태로 반사이익을 볼 것으로 예상된다.   조선(BSI 57)은...
778,2017.10.02.,"1년 만에 30% 하락, ‘힘빠진 한전’ 실적 감소에 주주들 눈물","올해는 석탄가격, 국제유가 등 화석연료의 가격 상승이 실적부진의 한 원인으로 꼽히기도 한다. 황성현 유진투자증권 연구원은 “석탄가격과 국제유가 상승으로 인한 연료비 부담과 원전가동률 하락으로 인한..."
779,2017.09.28.,[뉴욕장중] 상승폭 축소…美 세제개혁안 구체성 결여,국제유가는 혼조세다. 미국 서부텍사스원유(WTI) 10월물은 0.39% 상승한 배럴당 52.08달러에 거래 중이다. 브렌트유 11월물은 1.01% 내린 배럴당 57.85달러를 나타내고 있다. 달러는 강세다. 주요 6개국 통화 대비 미국...
780,2017.09.28.,[뉴욕장중] 상승폭 축소…美 세제개혁안 구체성 결여,국제유가는 혼조세다. 미국 서부텍사스원유(WTI) 10월물은 0.39% 상승한 배럴당 52.08달러에 거래 중이다. 브렌트유 11월물은 1.01% 내린 배럴당 57.85달러를 나타내고 있다. 달러는 강세다. 주요 6개국 통화 대비 미국...
781,2017.09.28.,"전기차 다음은 ‘전기항공기’, 10년 내 하늘 난다",특히 항공사의 비용 구조에서 연료는 30% 가까이 차지하는데 국제유가가 수시로 변해 부담이 크다. 이를 전기로 바꾸면 비용 감축뿐 아니라 불확실성도 제거된다. 라이트일렉트릭은 향후 20년 내 모든 단거리 노선...
782,2017.09.30.,휘발유 가격 9주 연속 상승…경유 가격도 올라,최근 나타나는 국제 유가 상승이 국내 소비자 가격에도 반영되는 것으로 해석된다. 한국석유공사 유가 정보 서비스 오피넷은 9월 넷째 주 주유소 휘발유 판매가격이 전주보다 6.7원 오른 L당 1491.7원를...
783,2017.10.02.,"SK이노베이션, 긍정적 시황 힘입어 주가 상승세",SK이노베이션은 국제유가 급락에 따른 재고평가손실 등으로 기업가치가 최악으로 떨어졌던 2014년 10월2일(주당 7만5000원)부터 기업 가치 제고를 위해 꾸준히 노력해왔다. SK이노베이션 주식이 기록한 최고가는...
784,2017.09.28.,추석 앞둔 소비자물가 2.1%↑…농·축·수산물 고공행진,국제유가 상승으로 석유류는 6.1% 올랐다. 이 상승폭은 지난 5월 8.9% 이후 가장 컸다. 석유류 가격 상승 탓에 공업제품 물가는 1.2% 올라 전체 물가를 0.37%포인트 상승 견인했다. 전기ㆍ수도ㆍ가스는 8.0% 올라 전체...
